# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/0114084d-4a72-4cef-87b7-263e647b74e0/treatment
#
# total peaks = 17438
# peak size = 500
# peaks found using tags on both strands
# minimum distance between peaks = 1000
# fragment length = 172
# genome size = 2000000000
# Total tags = 1490767.0
# Total tags in peaks = 668168.0
# Approximate IP efficiency = 44.82%
# tags per bp = 0.000732
# expected tags per peak = 0.366
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 4.0
# number of putative peaks = 135445
#
# input tag directory = /home/0114084d-4a72-4cef-87b7-263e647b74e0/control
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 3
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = findPeaks /home/0114084d-4a72-4cef-87b7-263e647b74e0/treatment -o /home/0114084d-4a72-4cef-87b7-263e647b74e0/module_out/mouse_heart_H3K4me3_rep1.homer.txt -i /home/0114084d-4a72-4cef-87b7-263e647b74e0/control -style histone
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
chrX-1863	chrX	113297751	113298877	+	93.9	1126.000	7.000000	14.0	0.7	18.98	7.73e-14	0.85
chrX-1562	chrX	120290299	120291672	+	93.9	1373.000	8.000000	14.0	0.7	18.98	7.73e-14	0.75
chrX-1654	chrX	169319554	169320375	+	93.9	821.000	8.000000	14.0	0.7	18.98	7.73e-14	0.91
chr1-3697	chr1	13103607	13104421	+	87.2	814.000	11.000000	13.0	0.7	17.63	1.47e-12	0.88
chr1-5230	chr1	37028759	37029649	+	87.2	890.000	7.000000	13.0	0.7	17.63	1.47e-12	0.88
chr1-3185	chr1	74332503	74333281	+	87.2	778.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr1-5758	chr1	74389691	74390706	+	87.2	1015.000	6.000000	13.0	0.4	35.25	2.59e-16	0.89
chr1-4895	chr1	74802976	74803889	+	87.2	913.000	8.000000	13.0	0.7	17.63	1.47e-12	0.89
chr1-4136	chr1	75375241	75376027	+	87.2	786.000	10.000000	13.0	0.4	35.25	2.59e-16	0.89
chr1-2934	chr1	87186681	87187308	+	87.2	627.000	14.000000	13.0	0.4	35.25	2.59e-16	0.91
chr1-3513	chr1	93176332	93177120	+	87.2	788.000	12.000000	13.0	0.7	17.63	1.47e-12	0.89
chr1-3854	chr1	109982604	109983420	+	87.2	816.000	11.000000	13.0	0.4	35.25	2.59e-16	0.90
chr1-3865	chr1	119996935	119997570	+	87.2	635.000	11.000000	13.0	0.7	17.63	1.47e-12	0.89
chr1-3866	chr1	120007071	120007706	+	87.2	635.000	11.000000	13.0	0.4	35.25	2.59e-16	0.99
chr1-4559	chr1	120340518	120341447	+	87.2	929.000	9.000000	13.0	1.5	8.81	6.42e-09	1.00
chr1-4220	chr1	132316059	132316831	+	87.2	772.000	10.000000	13.0	1.5	8.81	6.42e-09	0.88
chr1-3246	chr1	134513225	134514016	+	87.2	791.000	13.000000	13.0	0.4	35.25	2.59e-16	0.88
chr1-3250	chr1	134987521	134988157	+	87.2	636.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr1-3915	chr1	138848351	138849149	+	87.2	798.000	11.000000	13.0	0.4	35.25	2.59e-16	0.90
chr1-5040	chr1	149960721	149961500	+	87.2	779.000	8.000000	13.0	0.7	17.63	1.47e-12	0.91
chr1-3276	chr1	153549456	153550081	+	87.2	625.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr1-4643	chr1	157086241	157087043	+	87.2	802.000	9.000000	13.0	0.4	35.25	2.59e-16	0.99
chr1-5527	chr1	172325904	172326804	+	87.2	900.000	7.000000	13.0	0.4	35.25	2.59e-16	0.88
chr1-5136	chr1	182954504	182955490	+	87.2	986.000	8.000000	13.0	0.7	17.63	1.47e-12	0.85
chr1-6709	chr1	193152581	193153564	+	87.2	983.000	5.000000	13.0	0.7	17.63	1.47e-12	0.88
chr1-5165	chr1	193382398	193383182	+	87.2	784.000	8.000000	13.0	0.7	17.63	1.47e-12	0.99
chr2-4244	chr2	5097827	5098618	+	87.2	791.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr2-6530	chr2	22773865	22774817	+	87.2	952.000	8.000000	13.0	0.7	17.63	1.47e-12	0.89
chr2-5533	chr2	25195309	25196137	+	87.2	828.000	10.000000	13.0	0.4	35.25	2.59e-16	0.99
chr2-7163	chr2	32741143	32741926	+	87.2	783.000	7.000000	13.0	0.7	17.63	1.47e-12	0.91
chr2-7185	chr2	36011100	36012010	+	87.2	910.000	7.000000	13.0	1.5	8.81	6.42e-09	0.89
chr2-8667	chr2	36202900	36203602	+	87.2	702.000	5.000000	13.0	0.4	35.25	2.59e-16	0.99
chr2-6128	chr2	66409281	66410280	+	87.2	999.000	9.000000	13.0	0.4	35.25	2.59e-16	0.85
chr2-7936	chr2	70566091	70567197	+	87.2	1106.000	6.000000	13.0	0.4	35.25	2.59e-16	0.85
chr2-5209	chr2	70568023	70568784	+	87.2	761.000	11.000000	13.0	1.5	8.81	6.42e-09	1.09
chr2-4416	chr2	91444213	91445109	+	87.2	896.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr2-5714	chr2	94241035	94241900	+	87.2	865.000	10.000000	13.0	1.5	8.81	6.42e-09	0.89
chr2-5730	chr2	105659773	105660580	+	87.2	807.000	10.000000	13.0	0.4	35.25	2.59e-16	0.88
chr2-6810	chr2	120244811	120245621	+	87.2	810.000	8.000000	13.0	0.7	17.63	1.47e-12	0.88
chr2-4912	chr2	125731938	125732578	+	87.2	640.000	12.000000	13.0	1.5	8.81	6.42e-09	0.90
chr2-6875	chr2	143862512	143863290	+	87.2	778.000	8.000000	13.0	0.4	35.25	2.59e-16	0.99
chr2-6883	chr2	146218029	146218970	+	87.2	941.000	8.000000	13.0	0.4	35.25	2.59e-16	0.88
chr2-6887	chr2	147876605	147877734	+	87.2	1129.000	8.000000	13.0	0.7	17.63	1.47e-12	0.83
chr2-6369	chr2	153031661	153032420	+	87.2	759.000	9.000000	13.0	0.4	35.25	2.59e-16	0.91
chr2-5433	chr2	164997573	164998216	+	87.2	643.000	11.000000	13.0	0.7	17.63	1.47e-12	0.89
chr2-6958	chr2	165055261	165056325	+	87.2	1064.000	8.000000	13.0	0.4	35.25	2.59e-16	0.83
chr2-7610	chr2	172548814	172550031	+	87.2	1217.000	7.000000	13.0	0.4	35.25	2.59e-16	0.50
chr2-6998	chr2	174438422	174439387	+	87.2	965.000	8.000000	13.0	0.7	17.63	1.47e-12	0.90
chr2-7018	chr2	181134569	181135486	+	87.2	917.000	8.000000	13.0	0.4	35.25	2.59e-16	0.88
chr2-5944	chr2	181147691	181148449	+	87.2	758.000	10.000000	13.0	0.4	35.25	2.59e-16	0.89
chr2-7020	chr2	181212352	181213242	+	87.2	890.000	8.000000	13.0	1.5	8.81	6.42e-09	0.87
chr3-3177	chr3	10342463	10343241	+	87.2	778.000	11.000000	13.0	0.4	35.25	2.59e-16	0.89
chr3-4092	chr3	13472675	13473477	+	87.2	802.000	8.000000	13.0	1.5	8.81	6.42e-09	0.90
chr3-2676	chr3	31149596	31150231	+	87.2	635.000	13.000000	13.0	0.7	17.63	1.47e-12	0.90
chr3-4869	chr3	34663694	34664601	+	87.2	907.000	6.000000	13.0	0.4	35.25	2.59e-16	0.87
chr3-2732	chr3	73707840	73708472	+	87.2	632.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr3-3870	chr3	84304470	84305321	+	87.2	851.000	9.000000	13.0	0.7	17.63	1.47e-12	0.88
chr3-5499	chr3	88149698	88150832	+	87.2	1134.000	5.000000	13.0	0.4	35.25	2.59e-16	0.85
chr3-5028	chr3	90242695	90243625	+	87.2	930.000	6.000000	13.0	0.4	35.25	2.59e-16	0.99
chr3-5093	chr3	96707974	96708700	+	87.2	726.000	6.000000	13.0	0.4	35.25	2.59e-16	0.99
chr3-5697	chr3	116128435	116129689	+	87.2	1254.000	5.000000	13.0	0.4	35.25	2.59e-16	0.83
chr3-3151	chr3	146149900	146150693	+	87.2	793.000	12.000000	13.0	1.5	8.81	6.42e-09	0.89
chr4-3513	chr4	13751212	13751840	+	87.2	628.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr4-4239	chr4	32833654	32834449	+	87.2	795.000	11.000000	13.0	0.4	35.25	2.59e-16	0.88
chr4-7018	chr4	46990935	46991985	+	87.2	1050.000	5.000000	13.0	0.7	17.63	1.47e-12	0.88
chr4-5064	chr4	86930748	86931545	+	87.2	797.000	9.000000	13.0	0.4	35.25	2.59e-16	0.90
chr4-7095	chr4	87804236	87805310	+	87.2	1074.000	5.000000	13.0	0.7	17.63	1.47e-12	0.88
chr4-6619	chr4	123572449	123573493	+	87.2	1044.000	6.000000	13.0	0.4	35.25	2.59e-16	0.83
chr4-6129	chr4	124861761	124862809	+	87.2	1048.000	7.000000	13.0	0.7	17.63	1.47e-12	0.88
chr4-4792	chr4	126619736	126620389	+	87.2	653.000	10.000000	13.0	0.4	35.25	2.59e-16	0.89
chr4-4798	chr4	127312313	127313094	+	87.2	781.000	10.000000	13.0	0.4	35.25	2.59e-16	0.88
chr4-5666	chr4	128811383	128812160	+	87.2	777.000	8.000000	13.0	0.4	35.25	2.59e-16	0.99
chr4-4118	chr4	134102520	134103165	+	87.2	645.000	12.000000	13.0	0.7	17.63	1.47e-12	0.90
chr4-7412	chr4	134272437	134273317	+	87.2	880.000	5.000000	13.0	1.5	8.81	6.42e-09	0.87
chr4-4125	chr4	135152399	135153182	+	87.2	783.000	12.000000	13.0	0.7	17.63	1.47e-12	0.87
chr4-4162	chr4	147101736	147102379	+	87.2	643.000	12.000000	13.0	0.4	35.25	2.59e-16	0.99
chr4-3820	chr4	152130790	152131437	+	87.2	647.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr4-5832	chr4	155654376	155655395	+	87.2	1019.000	8.000000	13.0	0.4	35.25	2.59e-16	0.83
chr5-5833	chr5	24383191	24384190	+	87.2	999.000	7.000000	13.0	0.4	35.25	2.59e-16	0.89
chr5-5016	chr5	30622261	30623237	+	87.2	976.000	9.000000	13.0	0.4	35.25	2.59e-16	0.75
chr5-4204	chr5	35678919	35679740	+	87.2	821.000	11.000000	13.0	0.4	35.25	2.59e-16	0.88
chr5-5054	chr5	36830053	36830807	+	87.2	754.000	9.000000	13.0	0.7	17.63	1.47e-12	0.90
chr5-6056	chr5	110100935	110101906	+	87.2	971.000	7.000000	13.0	0.7	17.63	1.47e-12	0.87
chr5-7257	chr5	112227372	112228822	+	87.2	1450.000	5.000000	13.0	0.7	17.63	1.47e-12	0.50
chr5-6078	chr5	113162635	113163640	+	87.2	1005.000	7.000000	13.0	0.4	35.25	2.59e-16	0.89
chr5-4764	chr5	114175597	114176481	+	87.2	884.000	10.000000	13.0	1.5	8.81	6.42e-09	0.89
chr5-6094	chr5	115204195	115205123	+	87.2	928.000	7.000000	13.0	0.7	17.63	1.47e-12	0.89
chr5-4779	chr5	115652343	115653113	+	87.2	770.000	10.000000	13.0	0.4	35.25	2.59e-16	0.91
chr5-4781	chr5	115907113	115907926	+	87.2	813.000	10.000000	13.0	0.4	35.25	2.59e-16	0.88
chr5-4832	chr5	123132027	123132801	+	87.2	774.000	10.000000	13.0	1.5	8.81	6.42e-09	0.90
chr5-3744	chr5	129895491	129896257	+	87.2	766.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr5-4449	chr5	137645019	137645888	+	87.2	869.000	11.000000	13.0	0.4	35.25	2.59e-16	0.85
chr5-6271	chr5	143293134	143294123	+	87.2	989.000	7.000000	13.0	0.4	35.25	2.59e-16	0.88
chr6-2791	chr6	3182801	3183571	+	87.2	770.000	12.000000	13.0	0.4	35.25	2.59e-16	0.89
chr6-4323	chr6	31219928	31221099	+	87.2	1171.000	7.000000	13.0	0.4	35.25	2.59e-16	0.75
chr6-3714	chr6	47044411	47045206	+	87.2	795.000	9.000000	13.0	0.4	35.25	2.59e-16	0.91
chr6-4791	chr6	48851649	48852778	+	87.2	1129.000	6.000000	13.0	0.7	17.63	1.47e-12	0.85
chr6-4366	chr6	49367679	49368689	+	87.2	1010.000	7.000000	13.0	0.4	35.25	2.59e-16	0.83
chr6-2641	chr6	77979391	77980021	+	87.2	630.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr6-2911	chr6	83268075	83268575	+	87.2	500.000	12.000000	13.0	1.5	8.81	6.42e-09	0.99
chr6-5421	chr6	85936469	85937580	+	87.2	1111.000	5.000000	13.0	0.7	17.63	1.47e-12	0.89
chr6-4139	chr6	86594530	86595458	+	87.2	928.000	8.000000	13.0	0.4	35.25	2.59e-16	0.90
chr6-3835	chr6	93912637	93913658	+	87.2	1021.000	9.000000	13.0	0.4	35.25	2.59e-16	0.80
chr6-2940	chr6	96116535	96117035	+	87.2	500.000	12.000000	13.0	0.7	17.63	1.47e-12	0.99
chr6-2703	chr6	113392515	113393142	+	87.2	627.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr6-5036	chr6	124768967	124769770	+	87.2	803.000	6.000000	13.0	0.7	17.63	1.47e-12	0.99
chr6-2483	chr6	125330780	125331420	+	87.2	640.000	14.000000	13.0	0.4	35.25	2.59e-16	0.91
chr6-5058	chr6	125572665	125573670	+	87.2	1005.000	6.000000	13.0	0.4	35.25	2.59e-16	0.85
chr7-5712	chr7	4531895	4532749	+	87.2	854.000	8.000000	13.0	0.7	17.63	1.47e-12	0.91
chr7-5220	chr7	4844272	4845286	+	87.2	1014.000	9.000000	13.0	0.4	35.25	2.59e-16	0.85
chr7-5730	chr7	6398354	6399174	+	87.2	820.000	8.000000	13.0	0.4	35.25	2.59e-16	0.89
chr7-6353	chr7	19279387	19280196	+	87.2	809.000	7.000000	13.0	0.4	35.25	2.59e-16	0.90
chr7-6363	chr7	19399135	19400205	+	87.2	1070.000	7.000000	13.0	1.5	8.81	6.42e-09	0.88
chr7-3588	chr7	19519833	19520465	+	87.2	632.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr7-6374	chr7	24376851	24377695	+	87.2	844.000	7.000000	13.0	0.4	35.25	2.59e-16	0.99
chr7-3983	chr7	25680524	25681206	+	87.2	682.000	12.000000	13.0	0.7	17.63	1.47e-12	0.99
chr7-7742	chr7	27336245	27337674	+	87.2	1429.000	5.000000	13.0	0.4	35.25	2.59e-16	0.00
chr7-4006	chr7	28732460	28733285	+	87.2	825.000	12.000000	13.0	0.7	17.63	1.47e-12	0.88
chr7-5344	chr7	29859877	29860689	+	87.2	812.000	9.000000	13.0	0.7	17.63	1.47e-12	0.91
chr7-6459	chr7	30716968	30717847	+	87.2	879.000	7.000000	13.0	0.7	17.63	1.47e-12	0.85
chr7-7115	chr7	34569900	34570905	+	87.2	1005.000	6.000000	13.0	0.7	17.63	1.47e-12	0.88
chr7-4940	chr7	46396188	46397016	+	87.2	828.000	10.000000	13.0	0.7	17.63	1.47e-12	0.85
chr7-3710	chr7	57386647	57387147	+	87.2	500.000	13.000000	13.0	1.5	8.81	6.42e-09	0.91
chr7-4518	chr7	68275821	68276457	+	87.2	636.000	11.000000	13.0	0.7	17.63	1.47e-12	0.99
chr7-4113	chr7	75308477	75309256	+	87.2	779.000	12.000000	13.0	1.5	8.81	6.42e-09	0.89
chr7-6640	chr7	82335318	82336645	+	87.2	1327.000	7.000000	13.0	0.4	35.25	2.59e-16	0.50
chr7-8107	chr7	90886742	90887694	+	87.2	952.000	5.000000	13.0	0.7	17.63	1.47e-12	0.99
chr7-6055	chr7	91261941	91262931	+	87.2	990.000	8.000000	13.0	0.7	17.63	1.47e-12	0.85
chr7-4165	chr7	100005734	100006517	+	87.2	783.000	12.000000	13.0	1.5	8.81	6.42e-09	0.88
chr7-4609	chr7	102564988	102565615	+	87.2	627.000	11.000000	13.0	1.5	8.81	6.42e-09	0.87
chr7-4622	chr7	110625981	110626606	+	87.2	625.000	11.000000	13.0	0.7	17.63	1.47e-12	0.99
chr7-5625	chr7	126949324	126950172	+	87.2	848.000	9.000000	13.0	0.4	35.25	2.59e-16	0.99
chr7-4251	chr7	127363488	127363988	+	87.2	500.000	12.000000	13.0	0.7	17.63	1.47e-12	0.99
chr7-9438	chr7	139212472	139213220	+	87.2	748.000	4.000000	13.0	0.4	35.25	2.59e-16	0.99
chr7-4720	chr7	141949794	141950590	+	87.2	796.000	11.000000	13.0	0.7	17.63	1.47e-12	0.88
chr8-4899	chr8	12947739	12948570	+	87.2	831.000	7.000000	13.0	0.7	17.63	1.47e-12	0.90
chr8-4177	chr8	18740652	18741726	+	87.2	1074.000	9.000000	13.0	0.4	35.25	2.59e-16	0.85
chr8-5904	chr8	32292665	32293566	+	87.2	901.000	5.000000	13.0	0.4	35.25	2.59e-16	0.85
chr8-4257	chr8	68276700	68277494	+	87.2	794.000	9.000000	13.0	2.2	5.88	6.34e-07	0.87
chr8-3084	chr8	69183693	69184374	+	87.2	681.000	13.000000	13.0	0.7	17.63	1.47e-12	0.90
chr8-3094	chr8	70673350	70673990	+	87.2	640.000	13.000000	13.0	1.5	8.81	6.42e-09	0.91
chr8-3136	chr8	83747690	83748353	+	87.2	663.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr8-5585	chr8	84192087	84193327	+	87.2	1240.000	6.000000	13.0	0.4	35.25	2.59e-16	0.75
chr8-3459	chr8	88647242	88647870	+	87.2	628.000	12.000000	13.0	0.4	35.25	2.59e-16	0.91
chr8-4739	chr8	89025320	89026259	+	87.2	939.000	8.000000	13.0	0.4	35.25	2.59e-16	0.89
chr8-3760	chr8	104570619	104571319	+	87.2	700.000	11.000000	13.0	0.7	17.63	1.47e-12	0.85
chr8-3235	chr8	117673345	117673983	+	87.2	638.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr9-2795	chr9	14859884	14860656	+	87.2	772.000	14.000000	13.0	0.4	35.25	2.59e-16	0.89
chr9-3356	chr9	21955536	21956290	+	87.2	754.000	12.000000	13.0	0.4	35.25	2.59e-16	0.89
chr9-3357	chr9	22188071	22188710	+	87.2	639.000	12.000000	13.0	0.7	17.63	1.47e-12	0.99
chr9-4375	chr9	37544592	37545522	+	87.2	930.000	9.000000	13.0	0.7	17.63	1.47e-12	0.80
chr9-4031	chr9	40241482	40242260	+	87.2	778.000	10.000000	13.0	0.4	35.25	2.59e-16	0.90
chr9-4427	chr9	48987291	48988055	+	87.2	764.000	9.000000	13.0	1.5	8.81	6.42e-09	0.90
chr9-6312	chr9	66513517	66514627	+	87.2	1110.000	5.000000	13.0	0.7	17.63	1.47e-12	0.80
chr9-3878	chr9	108290166	108291051	+	87.2	885.000	11.000000	13.0	0.7	17.63	1.47e-12	0.89
chr9-6554	chr9	120539461	120540346	+	87.2	885.000	5.000000	13.0	0.4	35.25	2.59e-16	0.91
chr9-3602	chr9	122903182	122903811	+	87.2	629.000	12.000000	13.0	0.7	17.63	1.47e-12	0.89
chr9-3605	chr9	123678458	123679266	+	87.2	808.000	12.000000	13.0	0.4	35.25	2.59e-16	0.89
chr10-2939	chr10	5802739	5803372	+	87.2	633.000	12.000000	13.0	1.5	8.81	6.42e-09	0.90
chr10-2723	chr10	25199827	25200474	+	87.2	647.000	13.000000	13.0	1.5	8.81	6.42e-09	0.90
chr10-2730	chr10	33904986	33905617	+	87.2	631.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr10-3927	chr10	41934547	41935462	+	87.2	915.000	9.000000	13.0	0.7	17.63	1.47e-12	0.87
chr10-3613	chr10	42018113	42018877	+	87.2	764.000	10.000000	13.0	0.4	35.25	2.59e-16	0.99
chr10-3008	chr10	44003512	44004330	+	87.2	818.000	12.000000	13.0	0.4	35.25	2.59e-16	0.87
chr10-4262	chr10	44527089	44528088	+	87.2	999.000	8.000000	13.0	0.7	17.63	1.47e-12	0.80
chr10-5534	chr10	45473247	45474109	+	87.2	862.000	5.000000	13.0	0.4	35.25	2.59e-16	0.85
chr10-3944	chr10	52027282	52028070	+	87.2	788.000	9.000000	13.0	1.5	8.81	6.42e-09	0.91
chr10-3314	chr10	56115254	56116058	+	87.2	804.000	11.000000	13.0	0.7	17.63	1.47e-12	0.88
chr10-5602	chr10	67002350	67003432	+	87.2	1082.000	5.000000	13.0	0.4	35.25	2.59e-16	0.89
chr10-4301	chr10	67185428	67186239	+	87.2	811.000	8.000000	13.0	0.4	35.25	2.59e-16	0.91
chr10-5689	chr10	80164335	80165356	+	87.2	1021.000	5.000000	13.0	0.4	35.25	2.59e-16	0.91
chr10-5172	chr10	80932188	80933249	+	87.2	1061.000	6.000000	13.0	0.4	35.25	2.59e-16	0.85
chr10-3436	chr10	84760064	84760720	+	87.2	656.000	11.000000	13.0	0.4	35.25	2.59e-16	0.88
chr10-3130	chr10	86498355	86499156	+	87.2	801.000	12.000000	13.0	0.4	35.25	2.59e-16	0.99
chr10-2848	chr10	87058007	87058794	+	87.2	787.000	13.000000	13.0	0.7	17.63	1.47e-12	0.89
chr10-2895	chr10	118103099	118103724	+	87.2	625.000	13.000000	13.0	0.4	35.25	2.59e-16	0.90
chr10-3187	chr10	121505059	121505894	+	87.2	835.000	12.000000	13.0	0.7	17.63	1.47e-12	0.87
chr10-5917	chr10	125786223	125787832	+	87.2	1609.000	5.000000	13.0	0.4	35.25	2.59e-16	0.50
chr10-3809	chr10	127262676	127263474	+	87.2	798.000	10.000000	13.0	0.4	35.25	2.59e-16	0.90
chr10-4514	chr10	127511588	127512415	+	87.2	827.000	8.000000	13.0	0.4	35.25	2.59e-16	0.90
chr11-4640	chr11	16257349	16257989	+	87.2	640.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr11-4641	chr11	16260877	16261515	+	87.2	638.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr11-5539	chr11	24049329	24049971	+	87.2	642.000	11.000000	13.0	0.7	17.63	1.47e-12	0.99
chr11-5089	chr11	42182060	42182841	+	87.2	781.000	12.000000	13.0	0.4	35.25	2.59e-16	0.87
chr11-4694	chr11	50851213	50851840	+	87.2	627.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr11-4718	chr11	58199048	58199548	+	87.2	500.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr11-5142	chr11	58640321	58640962	+	87.2	641.000	12.000000	13.0	0.4	35.25	2.59e-16	0.89
chr11-5163	chr11	61147119	61147890	+	87.2	771.000	12.000000	13.0	0.4	35.25	2.59e-16	0.90
chr11-6209	chr11	72050816	72051585	+	87.2	769.000	10.000000	13.0	0.4	35.25	2.59e-16	0.99
chr11-4802	chr11	72960928	72961558	+	87.2	630.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr11-7915	chr11	74619277	74620055	+	87.2	778.000	7.000000	13.0	1.5	8.81	6.42e-09	0.99
chr11-4819	chr11	75999805	76000432	+	87.2	627.000	13.000000	13.0	0.4	35.25	2.59e-16	0.99
chr11-8693	chr11	84957485	84958398	+	87.2	913.000	6.000000	13.0	0.4	35.25	2.59e-16	0.89
chr11-7403	chr11	89186720	89187660	+	87.2	940.000	8.000000	13.0	0.4	35.25	2.59e-16	0.88
chr11-5799	chr11	96823508	96824185	+	87.2	677.000	11.000000	13.0	0.7	17.63	1.47e-12	0.99
chr11-5873	chr11	103080256	103081079	+	87.2	823.000	11.000000	13.0	0.4	35.25	2.59e-16	0.87
chr11-9860	chr11	103773332	103774446	+	87.2	1114.000	5.000000	13.0	0.4	35.25	2.59e-16	0.87
chr11-6383	chr11	105363047	105363896	+	87.2	849.000	10.000000	13.0	0.4	35.25	2.59e-16	0.85
chr11-9894	chr11	108891153	108892181	+	87.2	1028.000	5.000000	13.0	0.7	17.63	1.47e-12	0.87
chr11-7545	chr11	112810690	112811652	+	87.2	962.000	8.000000	13.0	0.4	35.25	2.59e-16	0.85
chr11-5440	chr11	117949457	117950082	+	87.2	625.000	12.000000	13.0	0.7	17.63	1.47e-12	0.90
chr11-7603	chr11	119215176	119216112	+	87.2	936.000	8.000000	13.0	0.4	35.25	2.59e-16	0.88
chr12-2252	chr12	3981680	3982317	+	87.2	637.000	12.000000	13.0	1.5	8.81	6.42e-09	0.90
chr12-1877	chr12	4873983	4874766	+	87.2	783.000	14.000000	13.0	0.7	17.63	1.47e-12	0.91
chr12-2281	chr12	21543188	21543821	+	87.2	633.000	12.000000	13.0	0.4	35.25	2.59e-16	0.90
chr12-2072	chr12	22906017	22906647	+	87.2	630.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr12-3488	chr12	36316801	36317719	+	87.2	918.000	7.000000	13.0	0.7	17.63	1.47e-12	0.85
chr12-3237	chr12	57575923	57576765	+	87.2	842.000	8.000000	13.0	0.7	17.63	1.47e-12	0.90
chr12-2351	chr12	73997527	73998153	+	87.2	626.000	12.000000	13.0	0.7	17.63	1.47e-12	0.90
chr12-2175	chr12	84148142	84148772	+	87.2	630.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr12-2393	chr12	85270153	85270797	+	87.2	644.000	12.000000	13.0	0.7	17.63	1.47e-12	0.89
chr12-3089	chr12	106174112	106175034	+	87.2	922.000	9.000000	13.0	0.7	17.63	1.47e-12	0.83
chr12-4004	chr12	108765287	108766477	+	87.2	1190.000	6.000000	13.0	0.4	35.25	2.59e-16	0.80
chr12-2212	chr12	109449800	109450459	+	87.2	659.000	13.000000	13.0	0.7	17.63	1.47e-12	0.91
chr12-2646	chr12	112620143	112620769	+	87.2	626.000	11.000000	13.0	2.2	5.88	6.34e-07	0.89
chr12-2652	chr12	113187455	113188228	+	87.2	773.000	11.000000	13.0	0.4	35.25	2.59e-16	0.88
chr12-2454	chr12	117688757	117689548	+	87.2	791.000	12.000000	13.0	0.4	35.25	2.59e-16	0.90
chr13-2404	chr13	21279104	21279737	+	87.2	633.000	12.000000	13.0	0.7	17.63	1.47e-12	0.91
chr13-2420	chr13	23301118	23301746	+	87.2	628.000	12.000000	13.0	0.4	35.25	2.59e-16	0.99
chr13-3197	chr13	23526025	23527188	+	87.2	1163.000	9.000000	13.0	0.7	17.63	1.47e-12	0.87
chr13-3915	chr13	48662498	48663337	+	87.2	839.000	7.000000	13.0	0.7	17.63	1.47e-12	0.80
chr13-2258	chr13	51594742	51595371	+	87.2	629.000	13.000000	13.0	0.4	35.25	2.59e-16	0.91
chr13-2503	chr13	56438279	56438921	+	87.2	642.000	12.000000	13.0	0.7	17.63	1.47e-12	0.89
chr13-2729	chr13	62382898	62383694	+	87.2	796.000	11.000000	13.0	0.4	35.25	2.59e-16	0.87
chr13-4862	chr13	62684117	62685258	+	87.2	1141.000	5.000000	13.0	0.4	35.25	2.59e-16	0.87
chr13-2083	chr13	67754743	67755370	+	87.2	627.000	14.000000	13.0	0.4	35.25	2.59e-16	0.91
chr13-3035	chr13	67844445	67845072	+	87.2	627.000	10.000000	13.0	0.4	35.25	2.59e-16	1.12
chr13-2765	chr13	74770011	74770639	+	87.2	628.000	11.000000	13.0	0.4	35.25	2.59e-16	0.89
chr13-2776	chr13	80962766	80963542	+	87.2	776.000	11.000000	13.0	0.4	35.25	2.59e-16	0.87
chr13-4024	chr13	88823241	88824410	+	87.2	1169.000	7.000000	13.0	1.5	8.81	6.42e-09	0.83
chr13-3360	chr13	91370602	91371441	+	87.2	839.000	9.000000	13.0	0.7	17.63	1.47e-12	0.87
chr14-2724	chr14	5961120	5961979	+	87.2	859.000	9.000000	13.0	0.4	35.25	2.59e-16	0.88
